timestamp,biomass,fossil_brown_coal,B03,fossil_gas,fossil_hard_coal,fossil_oil,geothermal,hydro_pumped,hydro_run,hydro_reservoir,other_renewable,solar,waste,wind_offshore,wind_onshore,other
2026-01-24 12:00:00+00:00,4257.696899,10305.839927500001,521.8516675000001,11293.930165,5138.5123650000005,424.859665,31.523339999999997,410.680825,1059.395965,,81.346686,12111.348345999999,,6990.29325,8028.529893,320.94346
2026-01-24 13:00:00+00:00,4291.110624,10302.97448,509.59333000000004,11698.527215,5238.3747275000005,424.659665,31.37194,267.77357500000005,1045.28884,,81.077304,9210.756603,,7114.962750000001,8110.718822000001,320.62896
2026-01-24 14:00:00+00:00,4506.449710999999,10657.164965,488.0508325,12845.9819375,5472.6683025,,31.20864,647.68065,1042.37824,,80.965182,4779.726741,,7557.20175,8117.739111999999,320.26471000000004
2026-01-24 15:00:00+00:00,4834.560142,10773.2239925,488.14,13629.33033,5678.0238075,424.72633333333334,31.31463,1515.861125,1094.31206,,80.881203,1054.666388,,7804.05525,8924.029127,320.22171
2026-01-24 16:00:00+00:00,4964.3205450000005,10769.48518,477.636665,13938.23633,5878.5287625,424.659665,31.44787,3334.9534750000003,1143.4481075,,81.333028,85.02441,,7908.79775,10106.965621,320.62896
2026-01-24 17:00:00+00:00,4962.939904,10741.9790925,486.5525025,13959.4325575,5897.515775,446.1288,31.68849,3083.012125,1117.977315,,81.424632,58.794234,,7833.85775,10800.955216,320.01071
2026-01-24 18:00:00+00:00,4877.743215,10773.634885,521.4583325,13953.3319,5830.289345,593.597075,31.8726,1540.656175,1073.7464875,,81.275261,30.153349,,7571.9259999999995,11194.673407,319.1257933333334
2026-01-24 19:00:00+00:00,4681.984681,10775.495225,572.3316649999999,13677.5263025,5679.2827425,593.8780325,31.93091,401.6441,1047.506465,,81.092305,15.416518,,7501.5795,10975.081409999999,319.44646
2026-01-24 20:00:00+00:00,4458.106682,10829.46614,542.94083,13132.2780375,5567.778445,432.6741333333334,32.18108,412.5135,1028.708385,,80.717811,14.016896,,7329.293,10757.667194,320.15796
2026-01-24 21:00:00+00:00,4288.364225,10908.018765,525.5174999999999,12407.7239725,5457.402795,424.656335,32.38159,273.684925,1036.99769,,80.819374,13.598258999999999,,6696.65075,10511.217696,319.21146
2026-01-24 22:00:00+00:00,4149.637442,10890.742657499999,553.4850025000001,11773.0970075,5184.23891,425.05967,32.65719,884.908175,1027.481865,,81.056363,13.662897000000001,,6206.03825,10778.328948,320.12546000000003
2026-01-24 23:00:00+00:00,4026.629281,10780.497865,544.17583,11347.919894999999,5253.05767,108.25483249999999,32.59665,1677.995725,1025.08149,,81.55411,13.854156,,6150.702499999999,10903.476415000001,319.39596
2026-01-25 00:00:00+00:00,4001.016338,10422.628027499999,571.447505,10822.008125,5254.743185,107.68,32.63809,2960.6980750000002,1021.7612149999999,,81.552555,13.914486,,5762.2877499999995,11253.685255,318.33146
2026-01-25 01:00:00+00:00,3984.915783,10371.556985,562.293335,10904.8649,5381.5746375,107.28,32.624430000000004,3244.988975,1008.65594,,81.72777500000001,13.297837,,5284.52925,11154.893240000001,317.63246
2026-01-25 02:00:00+00:00,3998.532293,10239.070907500001,561.226665,10918.730265,5516.6352074999995,,32.59713,3802.8117,999.7821775,,81.793732,12.481126,,5346.748750000001,10787.184494000001,317.30746
2026-01-25 03:00:00+00:00,4010.347356,10191.5468275,559.3808325,10724.9003925,5683.45479,107.276665,32.37003,4042.2073499999997,990.7316925,,81.740783,12.304356,,5358.40575,9944.202453,317.27021
2026-01-25 04:00:00+00:00,4039.2714379999998,10133.3639425,510.01917000000003,10862.1044475,5747.4545375,107.28,32.33489,3872.5123000000003,991.5864300000001,,81.843854,12.260712999999999,,5346.201,9509.583616,317.66071
2026-01-25 05:00:00+00:00,4129.47958,10168.878995,444.9225,10974.1923575,5805.8820525,,32.140100000000004,3874.4792,989.00438,,81.73042,13.226724,,5380.13375,9501.962884,318.32321
2026-01-25 06:00:00+00:00,4258.827441,10690.574279999999,449.949995,11319.63984,5861.1882825,,32.01631,2987.8612000000003,997.617255,,81.752691,17.584605,,5727.4575,9882.002781,318.47271
2026-01-25 07:00:00+00:00,4443.89597,11426.51214,462.42416249999997,11781.09579,6042.0171175,107.34333,32.01646,820.99665,992.4748099999999,,82.172761,478.552608,,5948.87,10088.363430000001,319.37221
2026-01-25 08:00:00+00:00,4507.534092,11648.2495375,461.1316675,12289.295755,6089.529165,107.21,32.04311,675.3192,995.95546,,82.679844,2473.632173,,6279.80125,10244.834706,320.34396000000004
2026-01-25 09:00:00+00:00,4403.645683,11612.76413,431.9066675,12167.923875,6076.329145,107.276665,29.80614,963.5657249999999,981.728435,,82.494176,4826.015475,,6892.67825,10439.404290999999,320.46196
2026-01-25 10:00:00+00:00,4295.989203,11358.29383,463.074165,11974.631805,6041.5016049999995,107.34333,29.481,840.01245,972.1983749999999,,82.310387,6511.11334,,6958.3495,10711.690546,320.57396
2026-01-25 11:00:00+00:00,4263.609452,11119.073765,464.586665,12468.94012,6082.8297875,107.276665,29.3355,437.9675,972.3147025000001,,82.273469,6916.879143,,6902.62875,10801.559385,320.48721
2026-01-25 12:00:00+00:00,4237.0101030000005,11133.05628,458.41083000000003,12360.8683675,5981.018095,107.276665,29.28275,294.06757500000003,975.3846125,,82.162408,5862.042279,,7091.1497500000005,11033.907456,320.6711266666667
2026-01-25 13:00:00+00:00,4287.247337,11218.6342525,436.0075025,12283.3754575,6020.1245025,107.21,30.81954,250.44532499999997,983.3522825,,81.793256,4042.752395,,7277.38675,11439.977351,320.63421
2026-01-25 14:00:00+00:00,4432.787947,11871.3354025,500.4733275,12561.486715,6048.384745,,32.07825,281.08235,993.322755,,81.80376100000001,2015.744666,,7595.43625,11866.356387,320.64046
2026-01-25 15:00:00+00:00,4731.600233,12243.8221775,580.625835,13200.522799999999,6218.19538,107.276665,32.03715,814.272925,1016.417605,,81.794438,447.23004,,7707.589,12415.016231,320.46071
2026-01-25 16:00:00+00:00,4910.766291,12255.397365,569.2099975,13487.73902,6205.2517575,107.25444333333333,31.85257,2539.538675,1040.4384875,,81.725584,30.822159,,7866.709,12869.612570000001,320.46520999999996
2026-01-25 17:00:00+00:00,4929.594903,12262.8506125,573.6800049999999,13496.013085,6225.24759,,31.86175,2959.573675,1041.864505,,81.74170000000001,20.979651,,7998.89,12573.489296,320.68746
2026-01-25 18:00:00+00:00,4886.559805999999,12243.1862625,579.2866725,13461.693005000001,6229.4311225,,31.91563,2780.682275,1024.3729575,,81.725616,15.867801,,8022.0115,11619.859177,320.72721
2026-01-25 19:00:00+00:00,4723.9623010000005,12245.9406275,580.93417,13419.8845375,6226.66708,107.276665,31.892670000000003,859.773775,1012.4006300000001,,81.836607,12.503941000000001,,7999.0105,11029.879324,320.07021
2026-01-25 20:00:00+00:00,4498.234369,12255.7220675,573.978335,13130.4347825,6142.2097825,107.34333333333332,31.93467,505.501575,1000.0460875,,81.595671,11.191821000000001,,7677.48825,10269.931579,318.77546
2026-01-25 21:00:00+00:00,4350.923752,12230.629505,543.0024975,13019.048035,6001.7171149999995,107.276665,31.796770000000002,1023.222725,1002.7764,,81.699108,11.412379999999999,,7262.41825,9220.786538,318.41421
2026-01-25 22:00:00+00:00,4217.076761,12222.34493,529.83,12776.481875000001,5923.1909,107.343335,31.67016,1029.373925,993.69631,,81.824673,14.914907,,6976.305,9125.236144,314.94121
2026-01-25 23:00:00+00:00,4075.0383229999998,12477.140075,570.0075,12520.1281025,5793.045865,106.0138325,31.63943,461.481275,995.1027,,81.780864,11.215439,,6768.27625,9458.618396,296.84421
2026-01-26 00:00:00+00:00,4023.452913,12422.52407,582.0225,12431.850815,5698.8836725,106.043665,31.50863,868.5769,982.7499525000001,,82.07878099999999,10.803239,,6747.168,9400.221707,303.96971
2026-01-26 01:00:00+00:00,3989.032446,12600.1476675,578.9225,12472.982195,5705.74906,106.077,31.48147,2017.13655,974.165155,,82.148068,9.882655,,7208.5779999999995,9981.637486,301.59496
2026-01-26 02:00:00+00:00,3972.026223,12648.48874,606.096665,12300.23433,5825.3142525,106.043665,31.1545,3564.5969999999998,972.413485,,82.31868399999999,9.687422,,7761.72825,10391.750735,312.16021
2026-01-26 03:00:00+00:00,4014.964578,12831.0716875,597.231665,12827.8940525,5708.9294525000005,,30.89321,3460.255125,977.0585075,,82.20549,9.624724,,7886.4345,10695.784822,312.31346
2026-01-26 04:00:00+00:00,4064.297635,13002.1417275,577.6125000000001,14128.3707975,6311.723942500001,292.53303,30.63744,2030.3211000000001,990.7723100000001,,82.21569,9.641661,,7513.481250000001,11190.013703,312.60721
2026-01-26 05:00:00+00:00,4265.212726,12892.2487775,596.274165,16966.654755,7012.524240000001,441.966315,30.4296,1054.540625,1028.41389,,80.976784,11.828098,,6570.06125,12406.921803000001,302.25121
2026-01-26 06:00:00+00:00,4558.237138,12941.74721,628.8616625,18349.541647500002,7186.498085,585.411435,30.29477,1563.1348249999999,1195.708275,,79.732077,21.126769,,6425.37325,12365.572899,283.51621
2026-01-26 07:00:00+00:00,4772.577233,13050.8900025,659.853335,18700.78685,7322.34332,598.2138,30.73142,2255.510025,1210.195875,,78.60619700000001,177.725534,,7036.39275,12336.296642,265.03121
2026-01-26 08:00:00+00:00,4776.089903,13392.258445,643.330125,18953.518295,7556.252465,445.3715825,31.044980000000002,2611.707425,1059.84195,,77.96885599999999,824.81791,,6568.281,12380.902713,282.69446
